time_period,old_la_code,new_la_code,la_name,nc_year,full_time,part_time,headcount,fte
201314,813,E06000013,North Lincolnshire,year_group_11,1865,0,1865,1865
201314,813,E06000013,North Lincolnshire,year_group_12,120,0,120,120
201314,813,E06000013,North Lincolnshire,year_group_13,84,0,84,84
201314,813,E06000013,North Lincolnshire,year_group_14,9,0,9,9
201314,813,E06000013,North Lincolnshire,year_group_2,1916,0,1916,1916
201314,813,E06000013,North Lincolnshire,year_group_3,1870,0,1870,1870
201314,813,E06000013,North Lincolnshire,year_group_4,1858,0,1858,1858
201314,813,E06000013,North Lincolnshire,year_group_5,1834,0,1834,1834
201314,813,E06000013,North Lincolnshire,year_group_6,1709,0,1709,1709
201314,813,E06000013,North Lincolnshire,year_group_7,1657,0,1657,1657
201314,813,E06000013,North Lincolnshire,year_group_8,1770,0,1770,1770
201314,813,E06000013,North Lincolnshire,year_group_9,1856,0,1856,1856
201314,815,E10000023,North Yorkshire,reception,5974,10,5984,5979
201314,815,E10000023,North Yorkshire,year_group_1,6193,0,6193,6193
201314,815,E10000023,North Yorkshire,year_group_10,6469,0,6469,6469
201314,815,E10000023,North Yorkshire,year_group_11,6503,0,6503,6503
201314,815,E10000023,North Yorkshire,year_group_12,3464,0,3464,3464
201314,815,E10000023,North Yorkshire,year_group_13,2886,3,2889,2887.5
201314,815,E10000023,North Yorkshire,year_group_14,1,0,1,1
201314,815,E10000023,North Yorkshire,year_group_2,5790,0,5790,5790
201314,815,E10000023,North Yorkshire,year_group_3,5912,0,5912,5912
201314,815,E10000023,North Yorkshire,year_group_4,5850,0,5850,5850
201314,815,E10000023,North Yorkshire,year_group_5,5807,0,5807,5807
201314,815,E10000023,North Yorkshire,year_group_6,5732,0,5732,5732
201314,815,E10000023,North Yorkshire,year_group_7,6041,0,6041,6041
201314,815,E10000023,North Yorkshire,year_group_8,6001,0,6001,6001
201314,815,E10000023,North Yorkshire,year_group_9,6229,0,6229,6229
201314,816,E06000014,York,reception,1972,3,1975,1973.5
201314,816,E06000014,York,year_group_1,1988,0,1988,1988
201314,816,E06000014,York,year_group_10,1773,0,1773,1773
201314,816,E06000014,York,year_group_11,1743,0,1743,1743
201314,816,E06000014,York,year_group_12,777,0,777,777
201314,816,E06000014,York,year_group_13,634,0,634,634
201314,816,E06000014,York,year_group_14,0,0,0,0
201314,816,E06000014,York,year_group_2,1926,0,1926,1926
201314,816,E06000014,York,year_group_3,1898,0,1898,1898
201314,816,E06000014,York,year_group_4,1831,0,1831,1831
201314,816,E06000014,York,year_group_5,1776,0,1776,1776
201314,816,E06000014,York,year_group_6,1736,0,1736,1736
201314,816,E06000014,York,year_group_7,1649,0,1649,1649
201314,816,E06000014,York,year_group_8,1639,0,1639,1639
201314,816,E06000014,York,year_group_9,1637,0,1637,1637
201314,821,E06000032,Luton,reception,3140,1,3141,3140.5
201314,821,E06000032,Luton,year_group_1,3270,0,3270,3270
201314,821,E06000032,Luton,year_group_10,2480,0,2480,2480
201314,821,E06000032,Luton,year_group_11,2517,0,2517,2517
201314,821,E06000032,Luton,year_group_12,292,0,292,292
201314,821,E06000032,Luton,year_group_13,167,0,167,167
201314,821,E06000032,Luton,year_group_14,0,0,0,0
201314,821,E06000032,Luton,year_group_2,3109,0,3109,3109
201314,821,E06000032,Luton,year_group_3,2969,0,2969,2969
201314,821,E06000032,Luton,year_group_4,2931,0,2931,2931
201314,821,E06000032,Luton,year_group_5,2874,0,2874,2874
201314,821,E06000032,Luton,year_group_6,2785,0,2785,2785
201314,821,E06000032,Luton,year_group_7,2565,0,2565,2565
201314,821,E06000032,Luton,year_group_8,2457,0,2457,2457
201314,821,E06000032,Luton,year_group_9,2416,0,2416,2416
201314,822,E06000055,Bedford,reception,2105,41,2146,2125.5
201314,822,E06000055,Bedford,year_group_1,2118,0,2118,2118
201314,822,E06000055,Bedford,year_group_10,1900,0,1900,1900
201314,822,E06000055,Bedford,year_group_11,1885,0,1885,1885
201314,822,E06000055,Bedford,year_group_12,1244,1,1245,1244.5
201314,822,E06000055,Bedford,year_group_13,952,2,954,953
201314,822,E06000055,Bedford,year_group_14,7,4,11,9
201314,822,E06000055,Bedford,year_group_2,1998,0,1998,1998
201314,822,E06000055,Bedford,year_group_3,1972,0,1972,1972
201314,822,E06000055,Bedford,year_group_4,1913,0,1913,1913
201314,822,E06000055,Bedford,year_group_5,1868,0,1868,1868
201314,822,E06000055,Bedford,year_group_6,1793,0,1793,1793
201314,822,E06000055,Bedford,year_group_7,1800,0,1800,1800
201314,822,E06000055,Bedford,year_group_8,1772,0,1772,1772
201314,822,E06000055,Bedford,year_group_9,1862,0,1862,1862
201314,823,E06000056,Central Bedfordshire,reception,3256,15,3271,3263.5
201314,823,E06000056,Central Bedfordshire,year_group_1,3491,0,3491,3491
201314,823,E06000056,Central Bedfordshire,year_group_10,2701,0,2701,2701
201314,823,E06000056,Central Bedfordshire,year_group_11,2689,0,2689,2689
201314,823,E06000056,Central Bedfordshire,year_group_12,1657,0,1657,1657
201314,823,E06000056,Central Bedfordshire,year_group_13,1372,1,1373,1372.5
201314,823,E06000056,Central Bedfordshire,year_group_14,13,0,13,13
201314,823,E06000056,Central Bedfordshire,year_group_2,3220,0,3220,3220
201314,823,E06000056,Central Bedfordshire,year_group_3,3127,0,3127,3127
201314,823,E06000056,Central Bedfordshire,year_group_4,3058,0,3058,3058
201314,823,E06000056,Central Bedfordshire,year_group_5,2882,0,2882,2882
201314,823,E06000056,Central Bedfordshire,year_group_6,2846,0,2846,2846
201314,823,E06000056,Central Bedfordshire,year_group_7,2637,0,2637,2637
201314,823,E06000056,Central Bedfordshire,year_group_8,2697,0,2697,2697
201314,823,E06000056,Central Bedfordshire,year_group_9,2611,0,2611,2611
201314,825,E10000002,Buckinghamshire,reception,6059,24,6083,6071
201314,825,E10000002,Buckinghamshire,year_group_1,6232,0,6232,6232
201314,825,E10000002,Buckinghamshire,year_group_10,5694,0,5694,5694
201314,825,E10000002,Buckinghamshire,year_group_11,5622,0,5622,5622
201314,825,E10000002,Buckinghamshire,year_group_12,4104,0,4104,4104
201314,825,E10000002,Buckinghamshire,year_group_13,3347,0,3347,3347
201314,825,E10000002,Buckinghamshire,year_group_14,14,0,14,14
201314,825,E10000002,Buckinghamshire,year_group_2,6044,0,6044,6044
201314,825,E10000002,Buckinghamshire,year_group_3,5681,0,5681,5681
201314,825,E10000002,Buckinghamshire,year_group_4,5558,0,5558,5558
201314,825,E10000002,Buckinghamshire,year_group_5,5607,0,5607,5607
201314,825,E10000002,Buckinghamshire,year_group_6,5355,0,5355,5355
201314,825,E10000002,Buckinghamshire,year_group_7,5679,0,5679,5679
201314,825,E10000002,Buckinghamshire,year_group_8,5645,0,5645,5645
201314,825,E10000002,Buckinghamshire,year_group_9,5591,0,5591,5591
201314,826,E06000042,Milton Keynes,reception,3777,0,3777,3777
201314,826,E06000042,Milton Keynes,year_group_1,3613,0,3613,3613
201314,826,E06000042,Milton Keynes,year_group_10,2957,0,2957,2957
201314,826,E06000042,Milton Keynes,year_group_11,2824,0,2824,2824
201314,826,E06000042,Milton Keynes,year_group_12,1963,0,1963,1963
201314,826,E06000042,Milton Keynes,year_group_13,1428,0,1428,1428
201314,826,E06000042,Milton Keynes,year_group_14,21,0,21,21
201314,826,E06000042,Milton Keynes,year_group_2,3488,0,3488,3488
201314,826,E06000042,Milton Keynes,year_group_3,3305,0,3305,3305
201314,826,E06000042,Milton Keynes,year_group_4,3210,0,3210,3210
201314,826,E06000042,Milton Keynes,year_group_5,3182,0,3182,3182
201314,826,E06000042,Milton Keynes,year_group_6,3065,0,3065,3065
201314,826,E06000042,Milton Keynes,year_group_7,2802,0,2802,2802
201314,826,E06000042,Milton Keynes,year_group_8,2863,0,2863,2863
201314,826,E06000042,Milton Keynes,year_group_9,2836,0,2836,2836
201314,830,E10000007,Derbyshire,reception,8261,0,8261,8261
201314,830,E10000007,Derbyshire,year_group_1,8622,0,8622,8622
201314,830,E10000007,Derbyshire,year_group_10,8143,0,8143,8143
201314,830,E10000007,Derbyshire,year_group_11,8309,0,8309,8309
201314,830,E10000007,Derbyshire,year_group_12,3341,0,3341,3341
201314,830,E10000007,Derbyshire,year_group_13,2570,3,2573,2571.5
201314,830,E10000007,Derbyshire,year_group_14,9,0,9,9
201314,830,E10000007,Derbyshire,year_group_2,8138,0,8138,8138
201314,830,E10000007,Derbyshire,year_group_3,8033,0,8033,8033
201314,830,E10000007,Derbyshire,year_group_4,8011,0,8011,8011
201314,830,E10000007,Derbyshire,year_group_5,7790,0,7790,7790
201314,830,E10000007,Derbyshire,year_group_6,7636,0,7636,7636
201314,830,E10000007,Derbyshire,year_group_7,7339,0,7339,7339
201314,830,E10000007,Derbyshire,year_group_8,7504,0,7504,7504
201314,830,E10000007,Derbyshire,year_group_9,7780,0,7780,7780
201314,831,E06000015,Derby,reception,3247,42,3289,3268
201314,831,E06000015,Derby,year_group_1,3316,0,3316,3316
201314,831,E06000015,Derby,year_group_10,2954,0,2954,2954
201314,831,E06000015,Derby,year_group_11,2884,0,2884,2884
201314,831,E06000015,Derby,year_group_12,1125,0,1125,1125
201314,831,E06000015,Derby,year_group_13,753,0,753,753
201314,831,E06000015,Derby,year_group_14,48,0,48,48
201314,831,E06000015,Derby,year_group_2,3160,0,3160,3160
201314,831,E06000015,Derby,year_group_3,3045,0,3045,3045
201314,831,E06000015,Derby,year_group_4,2924,0,2924,2924
201314,831,E06000015,Derby,year_group_5,2933,0,2933,2933
201314,831,E06000015,Derby,year_group_6,2771,0,2771,2771
201314,831,E06000015,Derby,year_group_7,2784,0,2784,2784
201314,831,E06000015,Derby,year_group_8,2796,0,2796,2796
201314,831,E06000015,Derby,year_group_9,2822,0,2822,2822
201314,835,E10000009,Dorset,reception,3973,35,4008,3990.5
201314,835,E10000009,Dorset,year_group_1,4061,0,4061,4061
201314,835,E10000009,Dorset,year_group_10,4278,0,4278,4278
201314,835,E10000009,Dorset,year_group_11,4385,0,4385,4385
201314,835,E10000009,Dorset,year_group_12,2740,0,2740,2740
201314,835,E10000009,Dorset,year_group_13,2103,1,2104,2103.5
201314,835,E10000009,Dorset,year_group_14,15,0,15,15
201314,835,E10000009,Dorset,year_group_2,4042,0,4042,4042
201314,835,E10000009,Dorset,year_group_3,3865,0,3865,3865
201314,835,E10000009,Dorset,year_group_4,3897,0,3897,3897
201314,835,E10000009,Dorset,year_group_5,3934,0,3934,3934
201314,835,E10000009,Dorset,year_group_6,3931,0,3931,3931
201314,835,E10000009,Dorset,year_group_7,4148,0,4148,4148
201314,835,E10000009,Dorset,year_group_8,4160,0,4160,4160
201314,835,E10000009,Dorset,year_group_9,4179,0,4179,4179
201314,836,E06000029,Poole,reception,1465,61,1526,1495.5
201314,836,E06000029,Poole,year_group_1,1576,0,1576,1576
201314,836,E06000029,Poole,year_group_10,1557,0,1557,1557
201314,836,E06000029,Poole,year_group_11,1573,0,1573,1573
201314,836,E06000029,Poole,year_group_12,950,0,950,950
201314,836,E06000029,Poole,year_group_13,712,0,712,712
201314,836,E06000029,Poole,year_group_14,20,0,20,20
201314,836,E06000029,Poole,year_group_2,1493,0,1493,1493
201314,836,E06000029,Poole,year_group_3,1403,0,1403,1403
201314,836,E06000029,Poole,year_group_4,1382,0,1382,1382
201314,836,E06000029,Poole,year_group_5,1304,0,1304,1304
201314,836,E06000029,Poole,year_group_6,1286,0,1286,1286
201314,836,E06000029,Poole,year_group_7,1242,0,1242,1242
201314,836,E06000029,Poole,year_group_8,1209,0,1209,1209
201314,836,E06000029,Poole,year_group_9,1488,0,1488,1488
201314,837,E06000028,Bournemouth,reception,1908,8,1916,1912
201314,837,E06000028,Bournemouth,year_group_1,1880,0,1880,1880
201314,837,E06000028,Bournemouth,year_group_10,1631,0,1631,1631
201314,837,E06000028,Bournemouth,year_group_11,1717,0,1717,1717
201314,837,E06000028,Bournemouth,year_group_12,761,0,761,761
201314,837,E06000028,Bournemouth,year_group_13,627,0,627,627
201314,837,E06000028,Bournemouth,year_group_14,73,0,73,73
201314,837,E06000028,Bournemouth,year_group_2,1681,0,1681,1681
201314,837,E06000028,Bournemouth,year_group_3,1587,0,1587,1587
201314,837,E06000028,Bournemouth,year_group_4,1561,0,1561,1561
201314,837,E06000028,Bournemouth,year_group_5,1417,0,1417,1417
201314,837,E06000028,Bournemouth,year_group_6,1494,0,1494,1494
201314,837,E06000028,Bournemouth,year_group_7,1489,0,1489,1489
201314,837,E06000028,Bournemouth,year_group_8,1548,0,1548,1548
201314,837,E06000028,Bournemouth,year_group_9,1584,0,1584,1584
201314,840,E06000047,Durham,reception,5383,0,5383,5383
201314,840,E06000047,Durham,year_group_1,5635,0,5635,5635
201314,840,E06000047,Durham,year_group_10,5023,0,5023,5023
201314,840,E06000047,Durham,year_group_11,5179,0,5179,5179
201314,840,E06000047,Durham,year_group_12,2147,0,2147,2147
201314,840,E06000047,Durham,year_group_13,1568,0,1568,1568
201314,840,E06000047,Durham,year_group_14,12,0,12,12
201314,840,E06000047,Durham,year_group_2,5438,0,5438,5438
201314,840,E06000047,Durham,year_group_3,5360,0,5360,5360
201314,840,E06000047,Durham,year_group_4,5334,0,5334,5334
201314,840,E06000047,Durham,year_group_5,5130,0,5130,5130
201314,840,E06000047,Durham,year_group_6,4950,0,4950,4950
201314,840,E06000047,Durham,year_group_7,4606,0,4606,4606
201314,840,E06000047,Durham,year_group_8,4605,0,4605,4605
201314,840,E06000047,Durham,year_group_9,4890,0,4890,4890
201314,841,E06000005,Darlington,reception,1285,3,1288,1286.5
201314,841,E06000005,Darlington,year_group_1,1238,0,1238,1238
201314,841,E06000005,Darlington,year_group_10,1172,0,1172,1172
201314,841,E06000005,Darlington,year_group_11,1125,0,1125,1125
201314,841,E06000005,Darlington,year_group_12,137,0,137,137
201314,841,E06000005,Darlington,year_group_13,133,0,133,133
201314,841,E06000005,Darlington,year_group_14,0,0,0,0
201314,841,E06000005,Darlington,year_group_2,1197,0,1197,1197
201314,841,E06000005,Darlington,year_group_3,1227,0,1227,1227
201314,841,E06000005,Darlington,year_group_4,1183,0,1183,1183
201314,841,E06000005,Darlington,year_group_5,1168,0,1168,1168
201314,841,E06000005,Darlington,year_group_6,1177,0,1177,1177
201314,841,E06000005,Darlington,year_group_7,1083,0,1083,1083
201314,841,E06000005,Darlington,year_group_8,1033,0,1033,1033
201314,841,E06000005,Darlington,year_group_9,1099,0,1099,1099
201314,845,E10000011,East Sussex,reception,5308,6,5314,5311
201314,845,E10000011,East Sussex,year_group_1,5362,0,5362,5362
201314,845,E10000011,East Sussex,year_group_10,5148,0,5148,5148
201314,845,E10000011,East Sussex,year_group_11,5168,0,5168,5168
201314,845,E10000011,East Sussex,year_group_12,1026,0,1026,1026
201314,845,E10000011,East Sussex,year_group_13,662,0,662,662
201314,845,E10000011,East Sussex,year_group_14,0,0,0,0
201314,845,E10000011,East Sussex,year_group_2,5339,0,5339,5339
201314,845,E10000011,East Sussex,year_group_3,5199,0,5199,5199
201314,845,E10000011,East Sussex,year_group_4,5000,0,5000,5000
201314,845,E10000011,East Sussex,year_group_5,4979,0,4979,4979
201314,845,E10000011,East Sussex,year_group_6,4859,0,4859,4859
201314,845,E10000011,East Sussex,year_group_7,4694,0,4694,4694
201314,845,E10000011,East Sussex,year_group_8,4809,0,4809,4809
201314,845,E10000011,East Sussex,year_group_9,4884,0,4884,4884
201314,846,E06000043,Brighton and Hove,reception,2772,9,2781,2776.5
201314,846,E06000043,Brighton and Hove,year_group_1,2810,0,2810,2810
201314,846,E06000043,Brighton and Hove,year_group_10,2217,0,2217,2217
201314,846,E06000043,Brighton and Hove,year_group_11,2289,0,2289,2289
201314,846,E06000043,Brighton and Hove,year_group_12,613,0,613,613
201314,846,E06000043,Brighton and Hove,year_group_13,308,0,308,308
201314,846,E06000043,Brighton and Hove,year_group_14,3,0,3,3
201314,846,E06000043,Brighton and Hove,year_group_2,2701,0,2701,2701
201314,846,E06000043,Brighton and Hove,year_group_3,2570,0,2570,2570
201314,846,E06000043,Brighton and Hove,year_group_4,2443,0,2443,2443
201314,846,E06000043,Brighton and Hove,year_group_5,2426,0,2426,2426
201314,846,E06000043,Brighton and Hove,year_group_6,2378,0,2378,2378
201314,846,E06000043,Brighton and Hove,year_group_7,2187,0,2187,2187
201314,846,E06000043,Brighton and Hove,year_group_8,2243,0,2243,2243
201314,846,E06000043,Brighton and Hove,year_group_9,2128,0,2128,2128
201314,850,E10000014,Hampshire,reception,14682,95,14777,14729.5
201314,850,E10000014,Hampshire,year_group_1,14872,0,14872,14872
201314,850,E10000014,Hampshire,year_group_10,13687,0,13687,13687
201314,850,E10000014,Hampshire,year_group_11,13412,0,13412,13412
201314,850,E10000014,Hampshire,year_group_12,1013,0,1013,1013
201314,850,E10000014,Hampshire,year_group_13,962,0,962,962
201314,850,E10000014,Hampshire,year_group_14,0,0,0,0
201314,850,E10000014,Hampshire,year_group_2,14510,0,14510,14510
201314,850,E10000014,Hampshire,year_group_3,14017,1,14018,14017.5
201314,850,E10000014,Hampshire,year_group_4,13940,0,13940,13940
201314,850,E10000014,Hampshire,year_group_5,13501,0,13501,13501
201314,850,E10000014,Hampshire,year_group_6,13192,0,13192,13192
201314,850,E10000014,Hampshire,year_group_7,12494,0,12494,12494
201314,850,E10000014,Hampshire,year_group_8,12684,0,12684,12684
201314,850,E10000014,Hampshire,year_group_9,12977,0,12977,12977
201314,851,E06000044,Portsmouth,reception,2346,7,2353,2349.5
201314,851,E06000044,Portsmouth,year_group_1,2307,0,2307,2307
201314,851,E06000044,Portsmouth,year_group_10,1672,0,1672,1672
201314,851,E06000044,Portsmouth,year_group_11,1725,0,1725,1725
201314,851,E06000044,Portsmouth,year_group_12,1,0,1,1
201314,851,E06000044,Portsmouth,year_group_13,0,0,0,0
201314,851,E06000044,Portsmouth,year_group_14,0,0,0,0
201314,851,E06000044,Portsmouth,year_group_2,2243,0,2243,2243
201314,851,E06000044,Portsmouth,year_group_3,2053,0,2053,2053
201314,851,E06000044,Portsmouth,year_group_4,2033,0,2033,2033
201314,851,E06000044,Portsmouth,year_group_5,1944,0,1944,1944
201314,851,E06000044,Portsmouth,year_group_6,1808,0,1808,1808
201314,851,E06000044,Portsmouth,year_group_7,1630,0,1630,1630
201314,851,E06000044,Portsmouth,year_group_8,1599,0,1599,1599
201314,851,E06000044,Portsmouth,year_group_9,1705,0,1705,1705
201314,852,E06000045,Southampton,reception,2862,1,2863,2862.5
201314,852,E06000045,Southampton,year_group_1,2968,0,2968,2968
201314,852,E06000045,Southampton,year_group_10,1950,0,1950,1950
201314,852,E06000045,Southampton,year_group_11,1986,0,1986,1986
201314,852,E06000045,Southampton,year_group_12,154,0,154,154
201314,852,E06000045,Southampton,year_group_13,137,0,137,137
201314,852,E06000045,Southampton,year_group_14,0,0,0,0
201314,852,E06000045,Southampton,year_group_2,2646,0,2646,2646
201314,852,E06000045,Southampton,year_group_3,2509,0,2509,2509
201314,852,E06000045,Southampton,year_group_4,2324,0,2324,2324
201314,852,E06000045,Southampton,year_group_5,2270,0,2270,2270
201314,852,E06000045,Southampton,year_group_6,2165,0,2165,2165
201314,852,E06000045,Southampton,year_group_7,1914,0,1914,1914
201314,852,E06000045,Southampton,year_group_8,1860,0,1860,1860
201314,852,E06000045,Southampton,year_group_9,1970,0,1970,1970
201314,855,E10000018,Leicestershire,reception,7326,1,7327,7326.5
