itl22cd,year,acd_year,nc_year,nc_year_number,mean_projection,upper_pi,lower_pi
TLD4,2027,2027/2028,year_group_3,3,16614.4077890933,16713.849112957,16307.7915280279
TLD4,2028,2028/2029,year_group_3,3,16086.3001257438,16190.1988381639,15776.8297933407
TLD4,2029,2029/2030,year_group_3,3,16686.1315729915,16801.4003742572,16353.419864928
TLD4,2030,2030/2031,year_group_3,3,16278.8178510699,16521.1666271024,15808.247106089
TLD4,2031,2031/2032,year_group_3,3,16104.7444852202,16371.4627164057,15611.7432277142
TLD4,2032,2032/2033,year_group_3,3,15932.5325282869,16229.3196609622,15411.5278569355
TLD4,2023,2023/2024,year_group_4,4,18070.8184768395,18187.8478390876,17975.6241411423
TLD4,2024,2024/2025,year_group_4,4,18085.7920932993,18190.4661538393,17888.3106353571
TLD4,2025,2025/2026,year_group_4,4,17768.2267042966,17844.9540695338,17455.9265360428
TLD4,2026,2026/2027,year_group_4,4,17110.5538081325,17199.013889034,16757.9491963571
TLD4,2027,2027/2028,year_group_4,4,17310.8918071131,17406.8762252789,16947.7103173235
TLD4,2028,2028/2029,year_group_4,4,16745.8278351772,16847.1337865934,16385.6256938173
TLD4,2029,2029/2030,year_group_4,4,16213.5428376528,16314.6071903793,15852.9810877636
TLD4,2030,2030/2031,year_group_4,4,16818.1189545535,16931.9309633326,16435.7625707227
TLD4,2031,2031/2032,year_group_4,4,16407.5833791186,16628.3583094282,15895.42443804
TLD4,2032,2032/2033,year_group_4,4,16232.1330921019,16487.9573634848,15695.5156591254
TLD4,2023,2023/2024,year_group_5,5,18111.1076977883,18244.7988737628,17961.1646910854
TLD4,2024,2024/2025,year_group_5,5,18275.7728178033,18403.3481580183,18056.3783178941
TLD4,2025,2025/2026,year_group_5,5,18290.9162609756,18398.3711247484,17989.069445858
TLD4,2026,2026/2027,year_group_5,5,17969.7491311276,18034.4882552444,17559.6732320877
TLD4,2027,2027/2028,year_group_5,5,17304.617086659,17380.2787924963,16870.1031416489
TLD4,2028,2028/2029,year_group_5,5,17507.2272650986,17590.3107483461,17065.8081134406
TLD4,2029,2029/2030,year_group_5,5,16935.7544902566,17022.3309366493,16502.5088487072
TLD4,2030,2030/2031,year_group_5,5,16397.4324600979,16487.4326622779,15969.8351340261
TLD4,2031,2031/2032,year_group_5,5,17008.8655159779,17108.3678739086,16550.1118217166
TLD4,2032,2032/2033,year_group_5,5,16593.673756961,16802.4524168685,16015.2884382404
TLD4,2023,2023/2024,year_group_6,6,18466.6455913833,18555.3038814776,18376.2290469554
TLD4,2024,2024/2025,year_group_6,6,18218.2921408885,18355.6697784402,18006.1963420307
TLD4,2025,2025/2026,year_group_6,6,18383.9317755208,18501.5703698355,18106.5936088744
TLD4,2026,2026/2027,year_group_6,6,18399.1648400211,18493.5951108259,18041.3730810894
TLD4,2027,2027/2028,year_group_6,6,18076.0969915352,18129.5338425936,17612.3168891962
TLD4,2028,2028/2029,year_group_6,6,17407.0285888402,17474.9151231832,16925.4004323089
TLD4,2029,2029/2030,year_group_6,6,17610.837846845,17682.9265525001,17119.4816662857
TLD4,2030,2030/2031,year_group_6,6,17035.9830043713,17113.2685731353,16558.552365191
TLD4,2031,2031/2032,year_group_6,6,16494.4750980103,16571.7346794475,16022.9140738459
TLD4,2032,2032/2033,year_group_6,6,17109.5267128808,17195.8264704398,16606.7626059219
TLD4,2023,2023/2024,year_group_7,7,17970.3142667019,18087.8319586098,17884.1002006966
TLD4,2024,2024/2025,year_group_7,7,17920.4787087679,18066.6452875089,17781.7646021408
TLD4,2025,2025/2026,year_group_7,7,17679.4705245896,17848.6027044791,17442.9260959728
TLD4,2026,2026/2027,year_group_7,7,17840.211224955,18011.1051885304,17546.1136707205
TLD4,2027,2027/2028,year_group_7,7,17854.9937585069,17995.8170120204,17496.5171725734
TLD4,2028,2028/2029,year_group_7,7,17541.4809187424,17633.9259652049,17095.1152647264
TLD4,2029,2029/2030,year_group_7,7,16892.2007879319,16998.1503095151,16427.5793755966
TLD4,2030,2030/2031,year_group_7,7,17089.9822123194,17198.6631588427,16611.1315865162
TLD4,2031,2031/2032,year_group_7,7,16532.1291948776,16643.7723924107,16059.8910929295
TLD4,2032,2032/2033,year_group_7,7,16006.6368493106,16123.8024954892,15541.8077049136
TLD4,2023,2023/2024,year_group_8,8,18002.6874590836,18039.2915501206,17939.4256932404
TLD4,2024,2024/2025,year_group_8,8,18008.0128741968,18134.8659330834,17897.4034206515
TLD4,2025,2025/2026,year_group_8,8,17958.072769892,18098.7981993516,17794.0769396618
TLD4,2026,2026/2027,year_group_8,8,17716.5589922776,17887.5237489106,17463.0865138248
TLD4,2027,2027/2028,year_group_8,8,17877.6368987976,18037.4002608979,17563.4732617212
TLD4,2028,2028/2029,year_group_8,8,17892.4504435451,18029.2434063292,17518.6687966107
TLD4,2029,2029/2030,year_group_8,8,17578.2799081323,17672.0045135453,17119.5885967102
