itl22cd,year,nc_year,pupil_number,upper_pi,lower_pi
TLF2,2024,year_group_11,21892.9300377453,21973.8712436571,21744.7643778723
TLF2,2025,year_group_11,22322.2333561365,22407.5578926738,22153.1766887272
TLF2,2026,year_group_11,22893.4978087468,22946.1676157041,22667.212703241
TLF2,2027,year_group_11,23052.4244149325,23118.9815245744,22809.4882061984
TLF2,2028,year_group_11,22764.8622337882,22841.1004976375,22515.6547606188
TLF2,2029,year_group_11,22447.2910937999,22541.7582415271,22201.6911857872
TLF2,2030,year_group_11,22775.2087828828,22937.9339890015,22522.419478698
TLF2,2031,year_group_11,22698.6015695304,22908.7870907311,22440.1162189342
TLF2,2032,year_group_11,22128.5881708878,22356.4601014134,21869.7886809414
TLF2,2023,year_group_2,21872.5811227282,21964.2049890705,21820.9464273845
TLF2,2024,year_group_2,21888.3113854331,22309.211794966,21522.8823005614
TLF2,2025,year_group_2,21174.6393822135,21619.7569358359,20786.3359545029
TLF2,2026,year_group_2,20965.3300506815,21441.5616677315,20532.3239757814
TLF2,2027,year_group_2,20064.0975070442,20552.6106999196,19618.4627063183
TLF2,2028,year_group_2,20920.2339745633,21462.9258395497,20414.0061414828
TLF2,2029,year_group_2,20637.9839788561,21407.3458136785,19907.8648510955
TLF2,2030,year_group_2,20485.1512748079,21308.0110919086,19681.5766442516
TLF2,2031,year_group_2,20333.4503593806,21193.5968894016,19469.9696666416
TLF2,2032,year_group_2,20182.872851217,21101.7993313021,19274.063043693
TLF2,2023,year_group_3,22566.8374871346,22641.9833780381,22504.0739162218
TLF2,2024,year_group_3,22000.1329836323,22161.8573389349,21922.596076223
TLF2,2025,year_group_3,22015.9549787336,22472.664427299,21650.5376837962
TLF2,2026,year_group_3,21298.1211350995,21779.1631320017,20913.2813077289
TLF2,2027,year_group_3,21087.5911979796,21584.6295595133,20653.2832638819
TLF2,2028,year_group_3,20181.1030383085,20696.0372228327,19723.1047118122
TLF2,2029,year_group_3,21042.2321401677,21620.6945604249,20522.5971300932
TLF2,2030,year_group_3,20758.3361790396,21538.0290367336,20050.9015088553
TLF2,2031,year_group_3,20604.6122177731,21447.1339607054,19814.6934130966
TLF2,2032,year_group_3,20452.0266452513,21346.491407271,19613.6222371842
TLF2,2023,year_group_4,22768.8257866377,22936.6188231057,22712.7378755538
TLF2,2024,year_group_4,22692.2400432774,22911.0457445934,22612.6538288438
TLF2,2025,year_group_4,22122.3863969962,22407.2260962306,22034.3585692136
TLF2,2026,year_group_4,22138.2963139709,22647.3086934116,21764.4867141904
TLF2,2027,year_group_4,21416.4735109211,21941.471886986,21014.4344382482
TLF2,2028,year_group_4,21204.7736716261,21760.9771925701,20765.4534141468
TLF2,2029,year_group_4,20293.2482118725,20860.6376857849,19833.3539144281
TLF2,2030,year_group_4,21159.1625562631,21777.8321055018,20637.2465322196
TLF2,2031,year_group_4,20873.6890023853,21676.2892951841,20147.0363375079
TLF2,2032,year_group_4,20719.1108063287,21577.1495919856,19923.4721764719
TLF2,2023,year_group_5,22555.8924318264,22612.0518641569,22511.0907372583
TLF2,2024,year_group_5,22885.3966063185,23080.7303987481,22814.0372277015
TLF2,2025,year_group_5,22808.4187626821,23063.4342929989,22714.1958799846
TLF2,2026,year_group_5,22235.6476050954,22552.5583622665,22135.1763384451
TLF2,2027,year_group_5,22251.638976954,22766.9239867164,21863.9215655237
TLF2,2028,year_group_5,21526.1206176817,22062.9688921377,21114.1287192486
TLF2,2029,year_group_5,21313.3369269828,21881.3532475947,20869.2015386934
TLF2,2030,year_group_5,20397.1446797981,20970.590265604,19935.7684982209
TLF2,2031,year_group_5,21267.4922938638,21892.4046679093,20746.8690415702
TLF2,2032,year_group_5,20980.5571852056,21790.6446614798,20262.9458953637
TLF2,2023,year_group_6,22918.497126902,22960.5258685657,22878.5230110785
TLF2,2024,year_group_6,22598.7827713016,22678.1450345455,22539.6129951072
TLF2,2025,year_group_6,22928.9135025103,23139.5937012104,22851.000651329
TLF2,2026,year_group_6,22851.7892844462,23128.491943465,22750.6531709936
TLF2,2027,year_group_6,22277.928994631,22590.0464942802,22175.2821730336
TLF2,2028,year_group_6,22293.950774303,22812.3461852126,21908.0535810401
TLF2,2029,year_group_6,21567.0528318987,22104.741247435,21156.9847018896
TLF2,2030,year_group_6,21353.8645300875,21923.0024486825,20910.7813746973
TLF2,2031,year_group_6,20435.9301307522,21014.2935301949,19972.4455027179
TLF2,2032,year_group_6,21307.9327227685,21943.1348717391,20787.9541435893
TLF2,2023,year_group_7,22718.6253492025,22781.1832766745,22634.0181743091
TLF2,2024,year_group_7,22435.2270679447,22516.9642367755,22347.7277812627
TLF2,2025,year_group_7,22122.2543575152,22232.2487685679,22029.5562640624
TLF2,2026,year_group_7,22445.4237990263,22667.9345311314,22337.8499550411
TLF2,2027,year_group_7,22369.9258579909,22633.0190816325,22250.1861428305
TLF2,2028,year_group_7,21808.1662523766,22102.4810324673,21681.6009987462
TLF2,2029,year_group_7,21823.8501893723,22339.117188372,21441.9948353572
TLF2,2030,year_group_7,21112.2799540833,21651.6222796806,20703.4970876187
TLF2,2031,year_group_7,20903.5870396709,21475.3960056576,20458.6388261026
TLF2,2032,year_group_7,20005.0086307755,20576.2516849099,19539.1461253897
TLF2,2023,year_group_8,22704.5496032641,22699.2836459344,22614.3814202969
TLF2,2024,year_group_8,22862.1645314663,22892.8199714146,22726.5169841989
TLF2,2025,year_group_8,22576.9757036009,22622.5638924685,22432.1940396971
TLF2,2026,year_group_8,22262.0255915357,22332.0309251986,22112.2302361485
TLF2,2027,year_group_8,22587.2368589344,22773.1922267257,22425.6492257456
TLF2,2028,year_group_8,22511.2619122461,22734.2817269395,22339.9866503277
TLF2,2029,year_group_8,21945.953037555,22212.2241155599,21770.9245033789
TLF2,2030,year_group_8,21961.7360676717,22449.9070385043,21529.799829868
TLF2,2031,year_group_8,21245.6700405763,21758.4995986969,20794.9283179747
TLF2,2032,year_group_8,21035.6585776241,21569.4282218975,20546.0152204242
TLF2,2023,year_group_9,22208.1084574681,22242.2868078871,22152.2330457723
TLF2,2024,year_group_9,22776.4522570807,22783.0989145137,22655.8936374056
TLF2,2025,year_group_9,22934.566333331,22970.0744326719,22779.2047086451
TLF2,2026,year_group_9,22648.4743457942,22696.1419405536,22487.0599799297
TLF2,2027,year_group_9,22332.5268235502,22407.3391639977,22162.1928483651
TLF2,2028,year_group_9,22658.7679970067,22845.2796318789,22487.6773295765
TLF2,2029,year_group_9,22582.5524465458,22787.32500626,22398.874305219
TLF2,2030,year_group_9,22015.4533047485,22275.2665349756,21827.8202891306
TLF2,2031,year_group_9,22031.2863178761,22506.0460764014,21603.0691693803
TLF2,2032,year_group_9,21312.9525934004,21813.0246123467,20863.9185323791
TLF3,2023,year_group_10,8447.10481219206,8496.79114873932,8415.7806958278
TLF3,2024,year_group_10,8639.03675130266,8703.17969117047,8593.81277323613
TLF3,2025,year_group_10,8854.5706936843,8926.29478275456,8803.6895527987
TLF3,2026,year_group_10,8898.8089793771,9030.03797675309,8797.38054030737
TLF3,2027,year_group_10,8589.44452692321,8754.13214561876,8496.78599544248
TLF3,2028,year_group_10,8770.71634072374,8991.6054859945,8679.34822797935
TLF3,2029,year_group_10,8687.38093119407,8931.63417331991,8592.72458138113
TLF3,2030,year_group_10,8653.60186874166,8908.611215813,8562.55709748921
TLF3,2031,year_group_10,8430.50525067981,8701.27537107876,8342.66244332508
TLF3,2032,year_group_10,8051.63916900346,8393.75948151323,7974.03991901442
TLF3,2023,year_group_11,8484.78738417951,8520.31333221619,8460.54448934874
TLF3,2024,year_group_11,8340.72947088668,8409.52203104002,8303.90367562578
TLF3,2025,year_group_11,8530.2443894933,8611.22885542733,8484.06489742306
TLF3,2026,year_group_11,8743.06408868826,8833.3001993869,8696.29687281795
TLF3,2027,year_group_11,8786.74527667196,8929.22850254346,8692.13624843445
TLF3,2028,year_group_11,8481.27668557521,8656.38559368586,8397.33575644383
TLF3,2029,year_group_11,8660.2657230292,8896.13720924821,8574.03408240018
TLF3,2030,year_group_11,8577.97976568801,8834.37775565017,8492.6771135997
TLF3,2031,year_group_11,8544.62608676963,8817.07073632432,8457.48409011809
TLF3,2032,year_group_11,8324.33894952021,8603.24898386932,8242.34451256425
TLF3,2023,year_group_2,7764.52717227775,7811.28438375123,7745.97930516877
TLF3,2024,year_group_2,7415.59008032905,7583.01489732004,7373.95979986656
TLF3,2025,year_group_2,6995.1017977378,7167.15486061809,6950.47850930368
TLF3,2026,year_group_2,6762.23609830962,6942.89129064793,6712.50772345264
TLF3,2027,year_group_2,6510.91134476299,6697.09620360642,6457.97232718618
TLF3,2028,year_group_2,6505.65437261921,6706.11216478608,6446.62141934213
TLF3,2029,year_group_2,6338.64226937974,6707.18378727594,6199.68805730788
TLF3,2030,year_group_2,6190.34823538958,6580.90712157848,6046.23780077601
TLF3,2031,year_group_2,6045.52357537297,6452.6402406177,5892.0467195164
TLF3,2032,year_group_2,5904.08712250584,6330.13535358701,5741.76315067312
TLF3,2023,year_group_3,8031.64871211348,8075.44975212943,8010.95626288444
TLF3,2024,year_group_3,7824.58653242091,7913.49792919624,7798.6607963117
TLF3,2025,year_group_3,7472.95037869966,7656.09122315156,7430.22320535234
TLF3,2026,year_group_3,7049.20957903431,7237.12712884279,7002.18845757293
TLF3,2027,year_group_3,6814.54264115379,7010.6672785442,6762.48771523777
TLF3,2028,year_group_3,6561.27386660611,6763.74937841501,6506.84607139898
TLF3,2029,year_group_3,6555.97623128011,6767.85652619606,6496.57196591055
TLF3,2030,year_group_3,6387.67227345192,6764.18282396486,6253.41796282832
TLF3,2031,year_group_3,6238.23117092856,6635.48235960502,6096.2718923309
TLF3,2032,year_group_3,6092.28627831819,6508.23580422261,5945.20276964258
TLF3,2023,year_group_4,8124.06827784537,8224.72858872418,8100.93147514792
TLF3,2024,year_group_4,8092.47953874224,8221.10924881128,8062.53783753351
TLF3,2025,year_group_4,7883.84909280625,8016.12711175914,7852.43112976214
TLF3,2026,year_group_4,7529.54968541565,7748.17588932514,7489.88511973596
TLF3,2027,year_group_4,7102.59951939927,7320.44581340681,7060.00296567548
TLF3,2028,year_group_4,6866.15523986384,7086.17862923159,6817.91536538018
TLF3,2029,year_group_4,6610.96823539012,6834.50054844794,6557.53875922926
TLF3,2030,year_group_4,6605.63047635507,6842.2495621124,6548.06379581111
TLF3,2031,year_group_4,6436.0518028058,6828.68868415471,6303.62923407386
TLF3,2032,year_group_4,6285.47884975901,6704.87887114881,6151.87135532796
TLF3,2023,year_group_5,8263.79483830292,8382.29683703491,8235.79999581186
TLF3,2024,year_group_5,8185.27596933418,8336.3855582586,8152.03744892139
TLF3,2025,year_group_5,8153.44923693368,8317.80858274683,8114.6320627924
TLF3,2026,year_group_5,7943.24694453687,8116.249659435,7904.07257212383
TLF3,2027,year_group_5,7586.2782034971,7838.74115392428,7541.9539281136
TLF3,2028,year_group_5,7156.11134442141,7408.65370662968,7107.50681139796
TLF3,2029,year_group_5,6917.88566571242,7173.69042292418,6866.45034179895
TLF3,2030,year_group_5,6660.77605215818,6917.60359499043,6608.3337065415
TLF3,2031,year_group_5,6655.3980778151,6923.32191742904,6596.54424533955
TLF3,2032,year_group_5,6484.54177847802,6893.7597454952,6353.78614478614
TLF3,2023,year_group_6,8154.3077878863,8272.27350869383,8133.18338467989
TLF3,2024,year_group_6,8326.39646700458,8484.36937854582,8289.78819725914
TLF3,2025,year_group_6,8247.28278546155,8429.12564187441,8208.19093283413
TLF3,2026,year_group_6,8215.21495253478,8410.84748118306,8172.01322743786
TLF3,2027,year_group_6,8003.42029172632,8205.21379964023,7962.52568161545
TLF3,2028,year_group_6,7643.74736634728,7922.66196033245,7599.84520718578
TLF3,2029,year_group_6,7210.3218172244,7486.28081845515,7164.15510401808
TLF3,2030,year_group_6,6970.29148148101,7248.36050736062,6923.33172947802
TLF3,2031,year_group_6,6711.23415735574,6991.32911721831,6661.09409210602
TLF3,2032,year_group_6,6705.81544265553,7000.44109629785,6652.92895318578
TLF3,2023,year_group_7,8864.06556718654,8971.97368762332,8757.89782460688
TLF3,2024,year_group_7,8555.90895914346,8699.28397543675,8460.22990452898
TLF3,2025,year_group_7,8736.47303763245,8924.72476022062,8643.70860450068
TLF3,2026,year_group_7,8653.46299259707,8877.75044388776,8566.26009954745
TLF3,2027,year_group_7,8619.81581294975,8868.20900009441,8527.34805123388
TLF3,2028,year_group_7,8397.5902258065,8655.55164822668,8307.98145102813
TLF3,2029,year_group_7,8020.2033421297,8345.77769652858,7947.00926450023
TLF3,2030,year_group_7,7565.43150430784,7877.89020550068,7495.64952178574
TLF3,2031,year_group_7,7313.57963000112,7630.30964239833,7242.09771099734
TLF3,2032,year_group_7,7041.76368460502,7350.78556624958,6968.51090799703
TLF3,2023,year_group_8,8857.60787199815,8877.49397336821,8837.98933879282
TLF3,2024,year_group_8,8901.86133172553,9015.97182365683,8796.94128505642
TLF3,2025,year_group_8,8592.39076514837,8739.52348342681,8494.58735819204
TLF3,2026,year_group_8,8773.72475642095,8966.42975972695,8680.64187690183
TLF3,2027,year_group_8,8690.36076227579,8922.44273179591,8598.99913103335
TLF3,2028,year_group_8,8656.57011337391,8907.62978957882,8561.74816790803
TLF3,2029,year_group_8,8433.39697164607,8694.22186312882,8340.98700760967
TLF3,2030,year_group_8,8054.40093631223,8376.83723356816,7977.60280574697
TLF3,2031,year_group_8,7597.68998272335,7906.05754456803,7523.14784780329
TLF3,2032,year_group_8,7344.76422938585,7651.45628915432,7266.17383527222
TLF3,2023,year_group_9,8656.31582521474,8684.36783624133,8622.92557336084
TLF3,2024,year_group_9,8872.2808604402,8910.77921656975,8832.34320614501
TLF3,2025,year_group_9,8916.60762782722,9038.51518762304,8813.78788132851
TLF3,2026,year_group_9,8606.62441064369,8756.37775599837,8511.66609091821
TLF3,2027,year_group_9,8788.25878906329,8987.50298101892,8693.59121912681
TLF3,2028,year_group_9,8704.75669906423,8934.11808411794,8612.07803285295
TLF3,2029,year_group_9,8670.91007457527,8916.66681375432,8575.91638401171
TLF3,2030,year_group_9,8447.36723744248,8701.73341315608,8358.08043441054
TLF3,2031,year_group_9,8067.74337972968,8392.37081226277,7983.20183264334
TLF3,2032,year_group_9,7610.2758658324,7924.58553109871,7528.57257258617
TLG1,2023,year_group_10,14468.524476203,14521.2611185027,14418.1723590404
TLG1,2024,year_group_10,14854.2828644012,14929.5510455618,14795.0176785032
TLG1,2025,year_group_10,15297.1408473602,15384.0364782004,15233.7461313312
TLG1,2026,year_group_10,15588.8210892309,15683.9643337779,15500.3704838231
TLG1,2027,year_group_10,15483.9851555406,15656.1898930641,15341.3763981338
TLG1,2028,year_group_10,15013.5246196515,15250.3841429758,14880.524294337
TLG1,2029,year_group_10,15310.982726634,15469.1254568922,14984.0192223297
TLG1,2030,year_group_10,15531.2599949234,15613.0691002265,15026.4808792581
TLG1,2031,year_group_10,15385.9119627592,15317.2726590548,14680.6817800759
TLG1,2032,year_group_10,15477.160224053,15430.5883862236,14699.9461309174
TLG1,2023,year_group_11,14334.6067886844,14377.8524911642,14266.5458536993
TLG1,2024,year_group_11,14350.0040945704,14414.7803595163,14252.3010208615
TLG1,2025,year_group_11,14732.602503915,14815.2394535009,14629.2199742593
TLG1,2026,year_group_11,15171.8327709148,15263.5787160588,15067.1674614384
TLG1,2027,year_group_11,15461.1236845828,15557.9592722209,15332.6110430166
TLG1,2028,year_group_11,15357.1465250468,15514.7960826158,15172.6134843353
TLG1,2029,year_group_11,14890.5398142211,15109.2525260456,14718.796001631
TLG1,2030,year_group_11,15185.5612630345,15318.4273364027,14827.5106462781
TLG1,2031,year_group_11,15404.0341078013,15451.9046539608,14872.5066877207
TLG1,2032,year_group_11,15259.8767087435,15180.6374793563,14532.3915633826
TLG1,2023,year_group_2,14597.1037021697,14618.1192134626,14355.9993310293
TLG1,2024,year_group_2,14683.6738278777,14742.0013828404,14311.7316682204
TLG1,2025,year_group_2,14470.1136563033,14536.0606411765,14088.6159833912
TLG1,2026,year_group_2,13995.701285676,14066.6815080714,13610.3759874509
TLG1,2027,year_group_2,13969.1619251911,14057.8571207512,13567.0643406298
TLG1,2028,year_group_2,14272.5555450981,14369.2723335052,13846.0084631023
TLG1,2029,year_group_2,13987.5502718057,14163.5706185678,13452.1441174431
TLG1,2030,year_group_2,13891.7303550172,14096.0080992922,13330.551943428
TLG1,2031,year_group_2,13796.5668402631,14028.9616482042,13200.2826902885
TLG1,2032,year_group_2,13702.0552309454,13962.4050686143,13077.2797313726
TLG1,2023,year_group_3,14967.2784116239,15005.0397909223,14742.603907124
TLG1,2024,year_group_3,14827.2083551897,14778.1306094051,14384.2721567703
TLG1,2025,year_group_3,14915.1431481045,14869.5445097039,14370.5690279113
TLG1,2026,year_group_3,14698.2164738196,14662.9444947662,14146.6073230569
TLG1,2027,year_group_3,14216.3255995001,14200.1596381309,13675.8348548335
TLG1,2028,year_group_3,14189.3678799722,14185.4281095168,13635.7580207966
TLG1,2029,year_group_3,14497.5441119002,14497.9014355926,13918.4369713575
TLG1,2030,year_group_3,14208.0460953309,14285.3978684201,13538.1566958187
TLG1,2031,year_group_3,14110.7157002205,14211.8288131414,13408.249078996
TLG1,2032,year_group_3,14014.0520544823,14142.9978520634,13279.7665750673
TLG1,2023,year_group_4,15007.5633479313,15090.5342084086,14781.1939871903
TLG1,2024,year_group_4,15223.4753580867,15194.6676401204,14795.3888150239
TLG1,2025,year_group_4,15081.0077033876,14917.8580864465,14441.4247051152
TLG1,2026,year_group_4,15170.4476881492,15023.8024920909,14456.4191575471
TLG1,2027,year_group_4,14949.8078503866,14815.7664691028,14234.3651234145
TLG1,2028,year_group_4,14459.6683842301,14340.2041111543,13754.4531558023
TLG1,2029,year_group_4,14432.2492257393,14327.5850323156,13718.7263954495
TLG1,2030,year_group_4,14745.7005522718,14652.9641478701,14004.710006713
TLG1,2031,year_group_4,14451.2471586585,14432.3444735211,13621.2208568317
TLG1,2032,year_group_4,14352.2507458968,14355.4779434831,13498.5246656888
TLG1,2023,year_group_5,14713.9275719137,14904.1230463537,14680.475889339
